Circles: 10
# ID : center_x center_y radius
0 : 6.611384 7.525926 0.173521
1 : 1.148962 0.601313 0.143971
2 : 1.492124 8.132848 0.181542
3 : 8.976073 0.848958 0.176454
4 : 7.740929 1.793781 0.171052
5 : 4.427329 0.124393 0.060151
6 : 3.721998 5.614679 0.138718
7 : 5.44361 0.756278 0.06149
8 : 4.303707 2.409544 0.15813
9 : 6.529831 6.875642 0.183713
Lines: 5
# ID : x1 y1 x2 y2
12146 : 2.578439 5.826173 0.013376 0.044799
12147 : 1.910196 4.669787 0.04576 0.016595
12148 : 4.788712 3.876243 0.066128 0.039331
12149 : 2.793524 0.754053 0.033538 0.039177
12150 : 3.677922 4.844211 0.056616 0.051235
12151 : 5.166146 7.412276 0.066923 0.0221
12152 : 1.226925 0.932517 0.029642 0.017095
12153 : 4.440654 4.063662 0.065791 0.036014
12154 : 9.058962 3.968513 0.071561 0.070124
12155 : 8.82159 4.461365 0.025113 0.059405
12156 : 0.532852 5.639054 0.049051 0.018852
12157 : 3.745734 4.549921 0.013695 0.022355
12158 : 4.833841 2.367411 0.073556 0.065872
12159 : 7.771861 1.66975 0.03445 0.042764
12160 : 5.517567 3.742514 0.012974 0.014902
12161 : 9.370165 4.356994 0.066004 0.05526
12162 : 0.117968 2.683473 0.017959 0.078541
12163 : 7.858162 2.130765 0.022386 0.0733
12164 : 4.46694 5.852111 0.054989 0.075963
12165 : 7.34737 7.250693 0.026837 0.055409
12166 : 6.353322 0.278478 0.012667 0.042301
12167 : 4.688968 7.4818 0.05634 0.021181
12168 : 6.346254 1.498376 0.032462 0.014508
12169 : 2.915277 7.068647 0.029288 0.077837
12170 : 7.636169 1.08367 0.032746 0.038904
12171 : 7.383876 0.797581 0.044618 0.060873
12172 : 5.474938 7.284974 0.069991 0.075135
12173 : 8.760858 3.736973 0.061096 0.022368
12174 : 4.533738 8.542746 0.065555 0.055044
12175 : 9.522755 8.937988 0.015283 0.041159
12176 : 3.483256 3.078675 0.032985 0.065439
12177 : 8.213859 0.330629 0.058205 0.074711
12178 : 1.358133 6.145416 0.052135 0.052397
12179 : 4.508333 1.558266 0.078478 0.051825
12180 : 0.891386 1.523734 0.075749 0.036582
12181 : 2.506716 0.378022 0.033862 0.036025
12182 : 6.096328 0.988322 0.015046 0.039872
12183 : 3.158316 1.814413 0.043897 0.059364
12184 : 1.861275 2.452016 0.017215 0.03124
12185 : 8.178681 9.091555 0.022358 0.013766
12186 : 1.053544 6.906406 0.051701 0.041623
12187 : 5.693521 1.020506 0.021565 0.059819
12188 : 5.965862 8.244002 0.058543 0.022904
12189 : 1.54831 2.444092 0.065004 0.037465
12190 : 3.35253 5.965754 0.054937 0.039126
12191 : 2.686715 5.616057 0.073514 0.053972
12192 : 7.353079 3.19838 0.046264 0.01111
12193 : 5.991642 1.536222 0.07499 0.079781
12194 : 3.840004 8.941011 0.020958 0.014595
12195 : 2.136276 4.397655 0.019665 0.049881
12196 : 3.623478 9.788718 0.07284 0.074387
12197 : 2.720717 7.086975 0.015513 0.057889
12198 : 0.808451 7.638447 0.0756 0.041671
12199 : 1.149999 8.040264 0.028973 0.037574
12200 : 6.116303 6.710919 0.012827 0.059519
12201 : 5.158349 6.371306 0.027817 0.07233
12202 : 3.570062 2.037561 0.047034 0.069787
12203 : 9.476475 1.106609 0.071411 0.073082
12204 : 0.644914 9.076573 0.079793 0.028435
12205 : 3.040479 1.32608 0.06197 0.076088
12206 : 6.192115 0.876 0.030537 0.073458
12207 : 1.687529 2.295353 0.066012 0.050441
12208 : 9.610211 8.815989 0.012363 0.03065
12209 : 9.650427 4.721274 0.013208 0.03047
12210 : 9.187673 7.228317 0.054276 0.054904
12211 : 4.030097 3.835166 0.063427 0.063145
12212 : 1.627798 8.396716 0.035215 0.018795
12213 : 6.356717 7.34805 0.070695 0.068798
12214 : 3.104948 4.86632 0.067738 0.073399
12215 : 0.70707 3.717881 0.054928 0.02717
12216 : 6.323742 3.133885 0.018417 0.078567
12217 : 0.257961 5.546386 0.066808 0.050024
12218 : 8.306171 1.823888 0.038651 0.019717
12219 : 1.177034 2.403888 0.024974 0.035269
12220 : 9.677182 4.407156 0.017466 0.043949
12221 : 2.151203 5.274426 0.060902 0.052657
12222 : 0.370326 4.069481 0.050333 0.075976
12223 : 8.45664 0.750917 0.014681 0.070591
12224 : 8.828328 7.716989 0.076062 0.040404
12225 : 0.35142 6.314663 0.01373 0.04722
12226 : 5.429477 3.217675 0.076261 0.022834
12227 : 4.736528 6.819963 0.031896 0.030344
12228 : 5.16062 4.541214 0.039235 0.038455
12229 : 1.541965 5.803472 0.07264 0.075578
12230 : 3.798466 0.81455 0.011043 0.032112
12231 : 1.038963 1.856445 0.018855 0.078875
12232 : 8.556392 7.275669 0.025199 0.024541
12233 : 1.800294 7.547169 0.046831 0.018123
12234 : 4.211601 4.375384 0.059516 0.057785
12235 : 1.242049 5.119294 0.079817 0.076984
12236 : 8.087797 1.592144 0.074144 0.01366
12237 : 7.04959 2.461376 0.068394 0.044562
12238 : 3.607706 4.713739 0.036654 0.061843
12239 : 5.837039 3.122461 0.074365 0.014366
12240 : 2.646421 8.399855 0.054612 0.026911
12241 : 3.918735 2.179071 0.03555 0.056864
12242 : 1.309144 2.781396 0.058418 0.025354
12243 : 3.999981 7.683987 0.04337 0.025178
12244 : 2.624973 7.924488 0.058062 0.055027
12245 : 0.800462 3.369725 0.044792 0.044672
12246 : 7.005728 5.281255 0.024331 0.075283
12247 : 3.765593 8.33017 0.046138 0.0691
12248 : 9.044133 4.751323 0.04844 0.040108
12249 : 8.835216 3.473295 0.049689 0.028491
12250 : 8.06014 6.777969 0.061283 0.017459
12251 : 7.967554 0.673022 0.020345 0.0694
12252 : 8.558418 1.319906 0.035602 0.079247
12253 : 2.355153 3.063877 0.042092 0.026928
12254 : 4.998095 2.982989 0.045626 0.064973
12255 : 1.295562 4.516962 0.056062 0.041317
12256 : 2.146793 1.143917 0.050681 0.049191
12257 : 6.772262 1.401109 0.069041 0.065967
12258 : 6.533582 9.917437 0.026622 0.074142
12259 : 4.087902 5.364801 0.053466 0.02132
12260 : 8.38717 3.175115 0.039119 0.041142
12261 : 3.108347 1.991068 0.037155 0.079018
12262 : 2.60648 7.111424 0.021962 0.02104
12263 : 6.680811 4.39305 0.037978 0.047058
12264 : 5.551848 9.917314 0.012071 0.029086
12265 : 5.314327 7.889762 0.032618 0.0524
12266 : 3.337104 6.706315 0.031241 0.01011
12267 : 4.956566 5.002646 0.076384 0.06255
12268 : 3.196212 8.740075 0.041027 0.058572
12269 : 1.483971 1.094765 0.078054 0.069231
12270 : 3.355506 5.984314 0.068588 0.013103
12271 : 9.439341 7.013376 0.036614 0.078847
12272 : 2.124526 6.906974 0.048635 0.034086
12273 : 1.60802 5.992187 0.014758 0.044175
12274 : 3.666615 4.78913 0.016331 0.02108
12275 : 2.881525 9.784994 0.05472 0.031637
12276 : 1.174378 7.770965 0.056218 0.077017
12277 : 8.426338 1.45659 0.016387 0.04205
12278 : 1.346022 2.594544 0.055517 0.051519
12279 : 5.936223 0.10679 0.043729 0.035209
12280 : 6.521071 9.639957 0.071317 0.019627
12281 : 4.900406 1.128113 0.011427 0.047357
12282 : 3.370002 9.61645 0.035735 0.077629
12283 : 7.518572 4.645483 0.056457 0.025907
12284 : 3.157986 6.266926 0.067592 0.072212
12285 : 1.474765 6.378793 0.068662 0.058086
12286 : 5.29007 0.21317 0.029228 0.056168
12287 : 8.340694 2.049774 0.013877 0.078889
12288 : 3.602482 6.914085 0.045166 0.041048
12289 : 6.851064 5.835586 0.070905 0.033936
12290 : 9.552117 2.428762 0.011411 0.061588
12291 : 2.513673 7.30163 0.069517 0.013849
12292 : 1.472225 3.685088 0.046937 0.057042
12293 : 8.368914 6.328691 0.0541 0.031273
12294 : 6.635059 5.433331 0.065932 0.036764
12295 : 0.15705 9.544854 0.012505 0.047349
12296 : 4.029399 2.119013 0.039737 0.072082
12297 : 7.793807 0.514637 0.076574 0.044968
12298 : 9.086918 3.835548 0.03841 0.023682
12299 : 1.601799 1.433537 0.034172 0.055183
12300 : 4.220645 6.378423 0.025096 0.047727
12301 : 2.825755 2.455262 0.04909 0.051099
12302 : 7.520988 5.249626 0.013263 0.033496
12303 : 5.08042 6.626689 0.043329 0.024012
12304 : 3.089644 7.647842 0.061013 0.021674
12305 : 9.758323 8.144642 0.059035 0.023814
12306 : 6.507741 5.592293 0.077674 0.053731
12307 : 9.151797 4.247889 0.039878 0.051551
12308 : 3.038091 1.203572 0.069012 0.068159
12309 : 9.598799 7.012028 0.018039 0.017537
12310 : 7.407326 4.927119 0.010667 0.021878
12311 : 0.025495 8.491917 0.03553 0.063207
12312 : 9.233279 3.711852 0.045636 0.023422
12313 : 7.109656 1.981381 0.017514 0.01376
12314 : 6.904955 1.577622 0.045699 0.025558
12315 : 3.754056 4.413871 0.037471 0.070853
12316 : 7.130427 1.079791 0.066308 0.050122
12317 : 4.085954 2.63696 0.075655 0.056319
12318 : 2.784501 9.107739 0.036404 0.052669
12319 : 7.36723 1.038925 0.018461 0.037176
12320 : 8.386748 6.084973 0.01092 0.072436
12321 : 8.194334 2.167679 0.025286 0.015114
12322 : 8.693528 2.118485 0.047616 0.04878
12323 : 1.806864 7.957047 0.038593 0.029564
12324 : 4.2557 5.555797 0.053946 0.044903
12325 : 0.926092 4.820921 0.046595 0.04113
12326 : 3.003435 8.735197 0.027129 0.053836
12327 : 0.15105 8.705295 0.079217 0.013901
12328 : 5.12612 4.699524 0.044339 0.06794
12329 : 4.251493 4.836959 0.043394 0.06574
12330 : 2.093535 6.046682 0.056123 0.014945
12331 : 1.787755 6.790949 0.04836 0.030966
12332 : 9.395536 0.766784 0.061342 0.029788
12333 : 0.070149 8.999484 0.040282 0.051716
12334 : 9.798542 4.096338 0.060014 0.028811
12335 : 5.840269 7.409053 0.037738 0.070987
12336 : 9.661991 9.082424 0.06813 0.018963
12337 : 0.774879 3.389624 0.075889 0.073001
12338 : 5.449865 5.879209 0.02307 0.023124
12339 : 0.530025 8.137219 0.025646 0.0449
12340 : 5.11603 5.113138 0.055534 0.054441
12341 : 2.589397 0.004042 0.065547 0.062237
12342 : 0.87825 0.740135 0.076156 0.019976
12343 : 1.382127 9.401832 0.056141 0.043212
12344 : 3.083235 9.934462 0.069457 0.054037
12345 : 3.030677 6.588207 0.06599 0.02796
12346 : 2.873248 0.674332 0.034529 0.032226
12347 : 3.95299 7.905186 0.027218 0.079077
12348 : 2.841243 2.768443 0.074521 0.043019
12349 : 7.904899 7.643882 0.015046 0.053528
12350 : 1.582766 1.553077 0.027926 0.079588
12351 : 1.817651 9.263499 0.021471 0.018746
12352 : 9.076852 4.654411 0.056791 0.046888
12353 : 8.843535 3.288173 0.040272 0.023471
12354 : 4.620399 5.03977 0.033917 0.036921
12355 : 7.799872 2.451767 0.057878 0.051049
12356 : 9.084699 6.532412 0.011662 0.010583
12357 : 9.132007 1.63917 0.076675 0.050731
12358 : 4.166047 8.747428 0.066132 0.038683
12359 : 7.794912 9.087473 0.032057 0.076791
12360 : 6.301487 9.094324 0.068052 0.038027
12361 : 2.250046 6.527192 0.02758 0.073489
12362 : 6.407363 8.550936 0.049044 0.050112
12363 : 9.65156 3.770109 0.039589 0.033703
12364 : 1.503266 5.390472 0.063603 0.078023
12365 : 3.230424 3.736224 0.042988 0.043625
12366 : 4.718265 9.881579 0.077894 0.031937
12367 : 9.548281 7.968437 0.048619 0.046782
12368 : 2.432112 6.504133 0.044693 0.058841
12369 : 8.004683 4.697696 0.039246 0.069916
12370 : 9.30365 6.448505 0.010182 0.05882
12371 : 6.932693 7.761256 0.033935 0.062494
12372 : 7.436176 9.813427 0.03987 0.059084
12373 : 9.927873 7.758717 0.015301 0.069073
12374 : 5.044625 5.011806 0.033923 0.076775
12375 : 7.372657 2.243832 0.02459 0.0151
12376 : 6.045124 0.396845 0.078374 0.046654
12377 : 5.326948 0.004952 0.03264 0.062715
12378 : 8.162076 0.018019 0.029926 0.029898
12379 : 4.197903 4.150366 0.04644 0.026923
12380 : 2.944312 5.05858 0.076867 0.064969
12381 : 9.834862 4.526139 0.015702 0.016861
12382 : 3.787344 3.880234 0.045609 0.055313
12383 : 5.494447 5.16508 0.076481 0.011698
12384 : 5.809696 3.555945 0.04332 0.024637
12385 : 3.064341 2.371859 0.03683 0.078948
12386 : 4.450754 3.818316 0.041033 0.018114
12387 : 1.698893 3.297034 0.032766 0.013842
12388 : 5.628288 4.640638 0.046361 0.021436
12389 : 8.390479 8.783112 0.064373 0.072582
12390 : 8.612191 5.094001 0.044157 0.022161
12391 : 8.98142 0.727139 0.017141 0.040612
12392 : 9.081792 7.679901 0.052716 0.020065
12393 : 6.662536 7.232553 0.062679 0.020097
12394 : 3.448766 3.410339 0.063023 0.071529
12395 : 0.023809 0.158425 0.02858 0.079141
12396 : 6.506681 7.792938 0.051349 0.067226
12397 : 0.329766 2.375187 0.07839 0.033142
12398 : 4.589812 0.973706 0.045497 0.060425
12399 : 1.332132 9.144671 0.041422 0.040446
12400 : 0.851628 3.3059 0.025851 0.060055
12401 : 2.061551 8.489927 0.01142 0.078611
12402 : 6.122049 3.276106 0.020574 0.06604
12403 : 2.292079 2.964082 0.061298 0.052551
12404 : 5.147259 9.983192 0.062539 0.051398
12405 : 7.218252 7.171695 0.042791 0.025316
12406 : 4.698369 5.483047 0.035054 0.035449
12407 : 1.977567 6.972769 0.019305 0.026873
12408 : 1.056124 0.284527 0.024283 0.026465
12409 : 1.568715 5.399898 0.052559 0.043076
12410 : 4.390988 9.331135 0.068744 0.045826
12411 : 7.955479 7.732841 0.050982 0.067704
12412 : 8.456101 1.695965 0.03855 0.068871
12413 : 9.798695 6.678648 0.066266 0.042644
12414 : 7.451298 3.959038 0.076823 0.017585
12415 : 1.075322 2.93153 0.011578 0.064537
12416 : 2.206843 0.405574 0.055364 0.070666
12417 : 0.028656 1.618485 0.023186 0.079082
12418 : 5.126294 7.634491 0.030241 0.064803
12419 : 2.637465 7.878661 0.056585 0.011151
12420 : 3.151008 8.991835 0.050403 0.064743
12421 : 8.121444 7.105395 0.01257 0.0215
12422 : 2.265038 8.497307 0.03962 0.06271
12423 : 6.577641 0.414765 0.016726 0.066632
12424 : 2.78843 5.141947 0.01494 0.013087
12425 : 1.990321 1.327866 0.062132 0.066889
12426 : 1.548853 1.579578 0.065801 0.075436
12427 : 1.89202 9.178967 0.016363 0.065511
12428 : 1.104774 7.931698 0.06635 0.057262
12429 : 6.501703 4.117937 0.011176 0.04025
12430 : 9.136317 4.077774 0.046022 0.076887
12431 : 6.778592 7.794416 0.015246 0.047956
12432 : 2.743477 9.623939 0.076745 0.034887
12433 : 3.6106 3.357989 0.064056 0.075757
12434 : 3.6265 0.592889 0.042833 0.031999
12435 : 8.773586 7.659585 0.042475 0.029134
12436 : 0.020177 9.120259 0.039281 0.036216
12437 : 5.781805 4.797671 0.041181 0.047321
12438 : 7.248321 2.534211 0.027407 0.046845
12439 : 5.527399 9.000762 0.050586 0.064414
12440 : 8.336303 8.252277 0.052187 0.012468
12441 : 5.567531 3.491665 0.040868 0.043278
12442 : 0.621709 9.064175 0.021125 0.02358
12443 : 5.978321 7.652051 0.066118 0.076051
12444 : 9.29265 1.568376 0.077811 0.038123
12445 : 3.288302 6.486694 0.023084 0.049919
12446 : 6.311716 1.021342 0.049902 0.043712
12447 : 2.407096 6.057801 0.034294 0.074426
12448 : 5.693523 1.033577 0.019242 0.072845
12449 : 1.911582 7.965288 0.028176 0.012855
12450 : 5.252387 6.86909 0.071564 0.040604
12451 : 0.777871 3.677882 0.039085 0.034093
12452 : 7.286038 6.435528 0.023505 0.056101
12453 : 8.979616 0.399958 0.024637 0.036247
12454 : 9.820589 4.634929 0.074787 0.03485
12455 : 5.884671 3.659936 0.027876 0.016245
12456 : 5.007003 2.694154 0.014525 0.044678
12457 : 1.774635 6.295126 0.025279 0.039614
12458 : 2.836297 9.641914 0.021526 0.035789
12459 : 8.912696 5.674466 0.015298 0.07548
12460 : 8.610904 3.465908 0.020622 0.037898
12461 : 3.928351 3.794222 0.076488 0.059327
12462 : 3.225374 8.855336 0.021419 0.060972
12463 : 4.712489 2.808225 0.064907 0.01524
12464 : 2.261486 8.798936 0.035999 0.034312
12465 : 2.168849 1.842871 0.03192 0.071701
12466 : 4.557866 4.052686 0.034496 0.038835
12467 : 1.816643 2.312523 0.056019 0.015559
12468 : 7.929122 4.750245 0.061534 0.025935
12469 : 9.330564 8.7887 0.021725 0.027114
12470 : 1.088464 3.815932 0.040617 0.026518
12471 : 0.745131 3.423781 0.034445 0.035022
12472 : 6.819302 2.010053 0.030686 0.061464
12473 : 5.336806 5.694355 0.045169 0.016307
12474 : 4.163983 4.060411 0.03334 0.068921
12475 : 8.304718 7.397555 0.014971 0.041566
12476 : 0.355797 9.872907 0.037649 0.051659
12477 : 2.529895 9.945648 0.055482 0.033527
12478 : 8.071488 7.500249 0.056743 0.01509
12479 : 0.175921 6.707294 0.076442 0.063737
12480 : 1.828078 4.500055 0.027012 0.044189
12481 : 8.615188 5.466705 0.072403 0.074123
12482 : 9.652516 9.84195 0.035563 0.056869
12483 : 2.481677 9.550859 0.019062 0.067324
12484 : 5.869749 2.870429 0.033163 0.048464
12485 : 2.209125 8.768088 0.046797 0.074921
12486 : 5.380305 6.786109 0.038891 0.069249
12487 : 6.308968 4.826981 0.059417 0.079736
12488 : 5.868431 0.7157 0.071384 0.031426
12489 : 4.588679 1.927767 0.079799 0.05421
12490 : 8.717089 8.106394 0.0392 0.069172
12491 : 2.831246 4.744512 0.017144 0.022845
12492 : 1.155141 4.462242 0.058283 0.063935
12493 : 8.919556 0.980991 0.062588 0.031103
12494 : 7.696543 5.796081 0.043085 0.052558
12495 : 2.111149 2.085126 0.042967 0.036841
12496 : 6.18836 7.776837 0.04711 0.022795
12497 : 0.036912 0.375786 0.05086 0.039431
12498 : 4.294226 3.059501 0.01719 0.034293
12499 : 7.480593 6.334085 0.058761 0.04435
12500 : 4.942932 5.85712 0.014358 0.036183
12501 : 6.511172 3.264417 0.045362 0.038604
12502 : 9.041434 9.382017 0.03495 0.047523
12503 : 3.193458 2.453361 0.035521 0.051596
12504 : 2.873749 9.099262 0.019116 0.060346
12505 : 1.647003 1.180915 0.063512 0.027196
12506 : 7.131657 1.763398 0.061981 0.059233
12507 : 9.241103 5.219665 0.058345 0.056195
12508 : 3.246888 0.442048 0.07653 0.074546
12509 : 6.149495 4.565284 0.071097 0.029781
12510 : 5.354697 6.388705 0.044825 0.035448
12511 : 9.52807 8.275836 0.023829 0.038645
12512 : 5.566159 0.43839 0.066115 0.018911
12513 : 5.379617 5.217326 0.063198 0.064523
12514 : 8.856962 8.951982 0.051787 0.07686
12515 : 1.62125 8.35452 0.04097 0.06572
12516 : 3.695816 5.57245 0.053182 0.012772
12517 : 6.485304 8.509839 0.044065 0.017746
12518 : 7.97259 5.326788 0.061328 0.068388
12519 : 8.537365 7.48803 0.01922 0.0593
12520 : 8.987865 9.051681 0.021197 0.044786
12521 : 1.798241 3.029906 0.03542 0.041917
12522 : 2.842768 8.406846 0.037002 0.025344
12523 : 9.872068 9.83692 0.073836 0.077736
12524 : 4.508755 8.648957 0.031131 0.040778
12525 : 7.910908 8.640829 0.054909 0.053538
12526 : 3.940199 2.921709 0.046208 0.0562
12527 : 7.329422 5.591899 0.03137 0.013562
12528 : 1.533477 3.156387 0.075794 0.021421
12529 : 0.928467 4.744875 0.059757 0.051109
12530 : 3.642904 6.294356 0.074665 0.015103
12531 : 1.633386 2.323713 0.042451 0.046329
12532 : 7.117477 3.432766 0.041511 0.061131
12533 : 6.174736 8.786508 0.043845 0.022003
12534 : 8.383988 9.674446 0.068919 0.039727
12535 : 3.739025 1.79448 0.078807 0.046509
12536 : 7.345204 0.845946 0.064648 0.013854
12537 : 2.332173 6.835294 0.015445 0.039609
12538 : 1.515219 6.285231 0.051159 0.027561
12539 : 5.120762 4.642667 0.075157 0.018228
12540 : 5.980969 2.151143 0.039801 0.028346
12541 : 7.626239 4.199181 0.049475 0.078782
12542 : 5.506824 3.198036 0.07573 0.06586
12543 : 8.725857 5.476615 0.048224 0.055121
12544 : 6.469359 0.514294 0.036185 0.010536
12545 : 6.619183 8.612289 0.057183 0.055389
12546 : 8.428941 5.209673 0.072796 0.034249
12547 : 1.149036 1.85228 0.018854 0.062128
12548 : 8.769934 6.284727 0.061887 0.013223
12549 : 8.166625 6.478438 0.031744 0.059295
12550 : 7.940241 1.625316 0.05678 0.073208
12551 : 2.893582 2.432077 0.051452 0.051397
12552 : 4.829253 5.261865 0.053119 0.074647
12553 : 7.499149 8.191421 0.03247 0.011265
12554 : 6.749685 1.966283 0.061241 0.01394
12555 : 8.884224 7.147788 0.030134 0.019577
12556 : 3.219226 5.528557 0.069167 0.017925
12557 : 6.797284 1.960687 0.032903 0.075646
12558 : 5.512151 2.723483 0.035002 0.076362
12559 : 4.652423 3.26701 0.070515 0.06221
12560 : 6.02238 8.135839 0.073299 0.018161
12561 : 4.52845 9.658201 0.047689 0.02018
12562 : 2.455492 9.456663 0.066966 0.051456
12563 : 6.161899 3.039804 0.07988 0.022709
12564 : 5.311301 7.036911 0.075469 0.025733
12565 : 4.480414 2.321488 0.060796 0.020543
12566 : 3.206301 8.297191 0.016174 0.030324
12567 : 7.794572 3.378215 0.06355 0.031106
12568 : 5.61675 0.722304 0.078295 0.047987
12569 : 7.227738 6.592098 0.033735 0.066975
12570 : 7.358103 7.6406 0.048982 0.052015
12571 : 8.657524 7.005919 0.06934 0.048522
12572 : 0.759419 3.546965 0.036821 0.060025
12573 : 9.111885 3.451267 0.048071 0.061348
12574 : 7.374458 2.51075 0.067207 0.032338
12575 : 3.700311 1.134089 0.014403 0.016164
12576 : 8.846492 2.995244 0.017495 0.045805
12577 : 7.097775 2.301039 0.034988 0.045166
12578 : 3.755588 0.163408 0.054809 0.050346
12579 : 1.929468 8.567601 0.049641 0.060565
12580 : 6.890923 5.741802 0.027333 0.057615
12581 : 4.590242 8.192983 0.07631 0.011547
12582 : 3.973322 9.627478 0.073078 0.078003
12583 : 6.032408 6.689536 0.017227 0.016804
12584 : 7.305638 5.854142 0.013884 0.040924
12585 : 7.471387 1.60246 0.027839 0.024731
12586 : 9.577233 4.551501 0.059569 0.050624
12587 : 7.683091 9.708003 0.026925 0.059618
12588 : 1.686646 7.458435 0.037472 0.076022
12589 : 9.036116 9.997993 0.053893 0.063538
12590 : 5.074776 1.766946 0.059377 0.045181
12591 : 0.406162 6.363771 0.051306 0.051899
12592 : 9.591579 5.678807 0.036032 0.034767
12593 : 4.787599 5.185778 0.061555 0.030272
12594 : 2.067472 8.003699 0.067199 0.045269
12595 : 9.692981 9.925576 0.074169 0.074676
12596 : 6.151356 5.830612 0.045643 0.065016
12597 : 3.007214 2.242426 0.069217 0.015329
12598 : 5.819546 9.10862 0.070094 0.045255
12599 : 6.448442 8.970613 0.073725 0.034885
12600 : 8.790966 9.757295 0.01597 0.034288
12601 : 4.906357 1.146765 0.035725 0.042709
12602 : 4.460944 5.080407 0.05473 0.050202
12603 : 4.940735 8.923153 0.020072 0.036405
12604 : 8.568103 4.100638 0.075999 0.027814
12605 : 1.035531 4.162485 0.072234 0.03703
12606 : 9.032887 5.720949 0.023853 0.019787
12607 : 7.612367 1.060407 0.02577 0.03489
12608 : 1.764973 3.894833 0.013245 0.02087
12609 : 9.138833 6.358716 0.016626 0.073559
12610 : 4.491791 3.534794 0.075022 0.064919
12611 : 1.123945 0.147938 0.054766 0.035716
12612 : 3.036569 5.614866 0.073386 0.072491
12613 : 0.059969 7.890947 0.031985 0.054463
12614 : 5.272289 1.363416 0.044562 0.027356
12615 : 2.2262 5.744535 0.068822 0.024785
12616 : 7.96616 7.243142 0.048403 0.046936
12617 : 3.071977 0.713593 0.033462 0.023681
12618 : 8.263618 6.62076 0.045805 0.068898
12619 : 3.010871 3.716679 0.053515 0.074553
12620 : 2.529773 7.894356 0.013103 0.074442
12621 : 5.871911 9.207323 0.062324 0.012332
12622 : 9.73363 3.119324 0.055386 0.022475
12623 : 2.796959 8.482839 0.01756 0.028128
12624 : 4.194515 7.213138 0.018541 0.051429
12625 : 0.302063 6.768044 0.013668 0.051422
12626 : 5.076409 9.208857 0.032834 0.039339
12627 : 3.709731 9.438999 0.01878 0.012836
12628 : 0.102924 9.838449 0.043654 0.025487
12629 : 5.189636 2.217465 0.072573 0.062958
12630 : 1.043371 5.935065 0.014407 0.014699
12631 : 1.304082 7.697257 0.064595 0.021209
12632 : 2.85028 4.645478 0.055793 0.066241
12633 : 5.221481 7.427327 0.01762 0.045715
12634 : 1.294017 8.538425 0.047155 0.068741
12635 : 7.244891 4.88674 0.020128 0.06307
12636 : 0.385678 2.083431 0.053564 0.055775
12637 : 6.604795 6.786166 0.045656 0.015251
12638 : 8.454153 8.94527 0.032106 0.059298
12639 : 4.937641 6.930939 0.068025 0.072578
12640 : 9.425207 9.461389 0.063005 0.04696
12641 : 0.159784 5.486267 0.063881 0.073177
12642 : 6.995801 8.424001 0.025321 0.041707
12643 : 7.991002 4.760611 0.021097 0.030094
12644 : 4.744267 6.894456 0.045792 0.052205
12645 : 4.112692 2.010021 0.026954 0.058985
12646 : 3.502258 2.447368 0.03044 0.047809
12647 : 9.484726 9.795898 0.077641 0.05996
12648 : 4.1432 4.75429 0.047455 0.076201
12649 : 8.549218 6.695737 0.046777 0.020856
12650 : 4.255766 6.652428 0.06147 0.012827
12651 : 6.982577 6.166227 0.050523 0.054371
12652 : 5.527562 1.747582 0.021309 0.028014
12653 : 0.773105 3.569592 0.038926 0.021211
12654 : 6.71721 6.151221 0.035028 0.027347
12655 : 0.185814 2.9717 0.047541 0.047591
12656 : 4.855177 0.95138 0.078945 0.057788
12657 : 8.912752 6.620831 0.054143 0.060049
12658 : 8.584856 5.680256 0.066436 0.028343
12659 : 2.249915 4.315616 0.027943 0.010825
12660 : 1.053084 9.184988 0.024636 0.023039
12661 : 6.059867 8.191748 0.070959 0.033584
12662 : 4.824847 1.202967 0.067894 0.027701
12663 : 0.549791 0.343271 0.075514 0.074463
12664 : 6.438787 6.694916 0.020262 0.010798
12665 : 6.803601 8.128517 0.051882 0.06471
12666 : 8.011745 3.405873 0.027625 0.069619
12667 : 6.082628 0.730746 0.02159 0.055784
12668 : 6.876031 5.441992 0.034856 0.077409
12669 : 9.531119 9.512963 0.040516 0.066861
12670 : 4.144326 3.694573 0.042832 0.077713
12671 : 9.38748 5.376309 0.077356 0.026413
12672 : 7.60247 4.712337 0.011699 0.06909
12673 : 5.767964 2.16174 0.026596 0.056923
12674 : 1.777446 3.526012 0.021817 0.020172
12675 : 2.998434 4.676938 0.047118 0.012911
12676 : 8.860641 0.796265 0.029831 0.031222
12677 : 3.309715 6.375241 0.070711 0.054794
12678 : 9.843098 2.943227 0.057742 0.074067
12679 : 5.43404 9.913433 0.045467 0.059596
12680 : 0.088333 4.605742 0.070955 0.03905
12681 : 8.571926 8.357635 0.057328 0.038236
12682 : 5.386664 3.667155 0.037141 0.046504
12683 : 5.595084 6.587717 0.078295 0.053225
12684 : 2.240284 2.4609 0.012403 0.01481
12685 : 9.856316 5.10591 0.045251 0.05717
12686 : 5.298376 9.804527 0.042776 0.050531
12687 : 5.853185 4.479275 0.03219 0.073192
12688 : 5.058487 7.987479 0.048896 0.072962
12689 : 2.845759 8.677807 0.065309 0.057221
12690 : 8.091449 2.977645 0.046972 0.012933
12691 : 2.667321 9.666639 0.060423 0.049348
12692 : 4.705285 1.729206 0.029332 0.046896
12693 : 6.598045 3.337465 0.029447 0.028769
12694 : 3.73683 4.901915 0.055365 0.026795
12695 : 5.661333 0.020853 0.013344 0.065125
